t,xc,yc,psi,u,v,r
35.7513,10.1623,-3.77852,-1.38332,3.40323,-0.332407,
-7.19042,-4.07361,-0.169944,-0.244661,-0.235643,0,
35.7422,10.1267,-3.78184,-1.40171,3.38936,-0.320535,
-7.19323,-4.07552,-0.169944,-0.244658,-0.235637,0,
35.7332,10.0912,-3.78505,-1.41964,3.3756,-0.309088,
-7.19604,-4.07743,-0.169944,-0.244656,-0.235631,0,
35.7243,10.0557,-3.78814,-1.43714,3.36195,-0.298049,
-7.19885,-4.07934,-0.169944,-0.244653,-0.235625,0,
35.7155,10.0202,-3.79112,-1.45422,3.34842,-0.287404,
-7.20166,-4.08125,-0.169944,-0.24465,-0.235619,0,
35.7069,9.9847,-3.79399,-1.4709,3.33499,-0.27714,
-7.20447,-4.08315,-0.169944,-0.244647,-0.235613,0,
35.6983,9.94927,-3.79676,-1.4872,3.32168,-0.267242,
-7.20728,-4.08506,-0.169944,-0.244644,-0.235607,0,
35.6899,9.91387,-3.79944,-1.50314,3.30848,-0.257698,
-7.21009,-4.08697,-0.169944,-0.244641,-0.235601,0,
35.6815,9.8785,-3.80201,-1.51871,3.29538,-0.248494,
-7.2129,-4.08888,-0.169944,-0.244639,-0.235595,0,
35.6733,9.84316,-3.8045,-1.53395,3.2824,-0.239619,
-7.21571,-4.09079,-0.169944,-0.244636,-0.235589,0,
35.6652,9.80785,-3.8069,-1.54887,3.26951,-0.231062,
-7.21852,-4.0927,-0.169944,-0.244633,-0.235583,0,
35.6572,9.77257,-3.80921,-1.56347,3.25674,-0.222809,
-7.22133,-4.0946,-0.169944,-0.24463,-0.235577,0,
35.6493,9.73731,-3.81143,-1.57777,3.24406,-0.214852,
-7.22414,-4.09651,-0.169944,-0.244627,-0.235572,0,
35.6415,9.70208,-3.81358,-1.59178,3.23149,-0.207179,
-7.22695,-4.09842,-0.169944,-0.244624,-0.235566,0,
35.6339,9.66689,-3.81565,-1.60551,3.21901,-0.199779,
-7.22976,-4.10033,-0.169944,-0.244622,-0.23556,0,
35.6263,9.63172,-3.81765,-1.61898,3.20663,-0.192644,
-7.23257,-4.10224,-0.169944,-0.244619,-0.235554,0,
35.6189,9.59657,-3.81958,-1.63219,3.19435,-0.218264,
-7.23537,-4.10414,-0.169944,-0.244616,-0.235548,0,
35.6116,9.56146,-3.82176,-1.6462,3.18163,-0.242969,
-7.23818,-4.10605,-0.169944,-0.244613,-0.235542,0,
35.6044,9.52637,-3.82419,-1.66096,3.16848,-0.266792,
-7.24099,-4.10796,-0.169944,-0.24461,-0.235536,0,
35.5973,9.4913,-3.82686,-1.67644,3.15491,-0.289763,
-7.2438,-4.10987,-0.169944,-0.244607,-0.23553,0,
35.5903,9.45627,-3.82976,-1.69261,3.14092,-0.311915,
-7.24661,-4.11178,-0.169944,-0.244605,-0.235524,0,
35.5834,9.42126,-3.83288,-1.70943,3.12652,-0.333275,
-7.24942,-4.11368,-0.169944,-0.244602,-0.235518,0,
35.5766,9.38627,-3.83621,-1.72687,3.1117,-0.353872,
-7.25223,-4.11559,-0.169944,-0.244599,-0.235512,0,
35.57,9.35131,-3.83975,-1.7449,3.09648,-0.373734,
-7.25504,-4.1175,-0.169944,-0.244596,-0.235506,0,
35.5635,9.31637,-3.84348,-1.76349,3.08086,-0.392886,
-7.25785,-4.11941,-0.169944,-0.244593,-0.2355,0,
35.557,9.28146,-3.84741,-1.78261,3.06483,-0.411355,
-7.26066,-4.12131,-0.169944,-0.24459,-0.235495,0,
35.5507,9.24657,-3.85153,-1.80223,3.04841,-0.429163,
-7.26347,-4.12322,-0.169944,-0.244588,-0.235489,0,
35.5445,9.21171,-3.85582,-1.82232,3.0316,-0.446336,
-7.26627,-4.12513,-0.169944,-0.244585,-0.235483,0,
35.5384,9.17686,-3.86028,-1.84285,3.0144,-0.462896,
-7.26908,-4.12704,-0.169944,-0.244582,-0.235477,0,
35.5324,9.14204,-3.86491,-1.86381,2.99681,-0.478864,
-7.27189,-4.12894,-0.169944,-0.244579,-0.235471,0,
35.5266,9.10724,-3.8697,-1.88516,2.97883,-0.494261,
-7.2747,-4.13085,-0.169944,-0.244576,-0.235465,0,
35.5208,9.07246,-3.87464,-1.90688,2.96047,-0.509109,
-7.27751,-4.13276,-0.169944,-0.244573,-0.235459,0,
35.5152,9.0377,-3.87973,-1.92894,2.94173,-0.523427,
-7.28032,-4.13466,-0.169944,-0.244571,-0.235453,0,
35.5097,9.00296,-3.88497,-1.95133,2.92261,-0.537233,
-7.28313,-4.13657,-0.169944,-0.244568,-0.235447,0,
35.5043,8.96824,-3.89034,-1.97401,2.90311,-0.550546,
-7.28594,-4.13848,-0.169944,-0.244565,-0.235441,0,
35.499,8.93353,-3.89585,-1.99698,2.88324,-0.563384,
-7.28874,-4.14038,-0.169944,-0.244562,-0.235435,0,
35.4938,8.89885,-3.90148,-2.0202,2.86299,-0.575763,
-7.29155,-4.14229,-0.169944,-0.244559,-0.235429,0,
35.4887,8.86418,-3.90724,-2.04366,2.84237,-0.5877,
-7.29436,-4.1442,-0.169944,-0.244556,-0.235424,0,
35.4837,8.82952,-3.91311,-2.06734,2.82139,-0.59921,
-7.29717,-4.1461,-0.169944,-0.244554,-0.235418,0,
35.4789,8.79488,-3.91911,-2.09122,2.80003,-0.61031,
-7.29998,-4.14801,-0.169944,-0.244551,-0.235412,0,
35.4741,8.76026,-3.92521,-2.11527,2.77832,-0.621013,
-7.30279,-4.14992,-0.169944,-0.244548,-0.235406,0,
35.4695,8.72565,-3.93142,-2.13949,2.75624,-0.631334,
-7.3056,-4.15182,-0.169944,-0.244545,-0.2354,0,
35.465,8.69105,-3.93773,-2.16385,2.73379,-0.641287,
-7.3084,-4.15373,-0.169944,-0.244542,-0.235394,0,
35.4606,8.65646,-3.94415,-2.18833,2.711,-0.650884,
-7.31121,-4.15564,-0.169944,-0.24454,-0.235388,0,
35.4563,8.62189,-3.95065,-2.21293,2.68784,-0.660138,
-7.31402,-4.15754,-0.169944,-0.244537,-0.235382,0,
35.4521,8.58732,-3.95726,-2.23762,2.66433,-0.669061,
-7.31683,-4.15945,-0.169944,-0.244534,-0.235376,0,
35.4481,8.55277,-3.96395,-2.26239,2.64047,-0.677666,
-7.31964,-4.16136,-0.169944,-0.244531,-0.23537,0,
35.4441,8.51822,-3.97072,-2.28723,2.61626,-0.685964,
-7.32245,-4.16326,-0.169944,-0.244528,-0.235364,0,
35.4403,8.48368,-3.97758,-2.31211,2.59171,-0.693965,
-7.32525,-4.16517,-0.169944,-0.244525,-0.235359,0,
35.4365,8.44915,-3.98452,-2.33703,2.56681,-0.701681,
-7.32806,-4.16707,-0.169944,-0.244523,-0.235353,0,
35.4329,8.41463,-3.99154,-2.36198,2.54157,-0.709121,
-7.33087,-4.16898,-0.169944,-0.24452,-0.235347,0,
35.4294,8.38011,-3.99863,-2.38693,2.51599,-0.716295,
-7.33368,-4.17089,-0.169944,-0.244517,-0.235341,0,
35.426,8.34559,-4.00579,-2.41187,2.49008,-0.723213,
-7.33649,-4.17279,-0.169944,-0.244514,-0.235335,0,
35.4227,8.31108,-4.01302,-2.43681,2.46383,-0.697384,
-7.33929,-4.1747,-0.169944,-0.244511,-0.235329,0,
35.4196,8.27658,-4.02,-2.45359,2.44536,-0.672477,
-7.3421,-4.1766,-0.169944,-0.244508,-0.235323,0,
35.4164,8.24208,-4.02672,-2.46963,2.4274,-0.64846,
-7.34491,-4.17851,-0.169944,-0.244506,-0.235317,0,
35.4133,8.20759,-4.03321,-2.48497,2.40993,-0.625301,
-7.34772,-4.18042,-0.169944,-0.244503,-0.235311,0,
35.4101,8.17312,-4.03946,-2.49964,2.39294,-0.602969,
-7.35052,-4.18232,-0.169944,-0.2445,-0.235305,0,
35.407,8.13866,-4.04549,-2.51366,2.37643,-0.581434,
-7.35333,-4.18423,-0.169944,-0.244497,-0.235299,0,
35.4039,8.10421,-4.05131,-2.52707,2.36039,-0.560669,
-7.35614,-4.18613,-0.169944,-0.244494,-0.235293,0,
35.4008,8.06977,-4.05691,-2.53989,2.3448,-0.540645,
-7.35895,-4.18804,-0.169944,-0.244491,-0.235288,0,
35.3976,8.03534,-4.06232,-2.55216,2.32965,-0.521336,
-7.36176,-4.18994,-0.169944,-0.244489,-0.235282,0,
35.3945,8.00093,-4.06753,-2.56389,2.31494,-0.502717,
-7.36456,-4.19185,-0.169944,-0.244486,-0.235276,0,
35.3915,7.96652,-4.07256,-2.57512,2.30065,-0.484763,
-7.36737,-4.19375,-0.169944,-0.244483,-0.23527,0,
35.3884,7.93213,-4.07741,-2.58585,2.28678,-0.46745,
-7.37018,-4.19566,-0.169944,-0.24448,-0.235264,0,
35.3853,7.89774,-4.08208,-2.59613,2.27331,-0.450755,
-7.37299,-4.19757,-0.169944,-0.244477,-0.235258,0,
35.3822,7.86337,-4.08659,-2.60596,2.26023,-0.434657,
-7.37579,-4.19947,-0.169944,-0.244474,-0.235252,0,
35.3792,7.82901,-4.09094,-2.61536,2.24753,-0.419133,
-7.3786,-4.20138,-0.169944,-0.244472,-0.235246,0,
35.3761,7.79466,-4.09513,-2.62437,2.23521,-0.404164,
-7.38141,-4.20328,-0.169944,-0.244469,-0.23524,0,
35.3731,7.76032,-4.09917,-2.63298,2.22324,-0.38973,
-7.38422,-4.20519,-0.169944,-0.244466,-0.235234,0,
35.3701,7.726,-4.10307,-2.64122,2.21163,-0.375811,
-7.38702,-4.20709,-0.169944,-0.244463,-0.235229,0,
35.3671,7.69168,-4.10682,-2.64911,2.20036,-0.362389,
-7.38983,-4.209,-0.169944,-0.24446,-0.235223,0,
35.364,7.65738,-4.11045,-2.65667,2.18942,-0.349447,
-7.39264,-4.2109,-0.169944,-0.244458,-0.235217,0,
35.361,7.62308,-4.11394,-2.66389,2.17881,-0.336966,
-7.39544,-4.21281,-0.169944,-0.244455,-0.235211,0,
35.358,7.5888,-4.11731,-2.67081,2.16851,-0.324932,
-7.39825,-4.21471,-0.169944,-0.244452,-0.235205,0,
35.3551,7.55452,-4.12056,-2.6767,2.15924,-0.313327,
-7.40106,-4.21662,-0.169944,-0.244449,-0.235199,0,
35.3521,7.52026,-4.12369,-2.68158,2.151,-0.302137,
-7.40387,-4.21852,-0.169944,-0.244446,-0.235193,0,
35.3491,7.48602,-4.12672,-2.68546,2.14378,-0.291346,
-7.40667,-4.22042,-0.169944,-0.244443,-0.235187,0,
35.3461,7.45179,-4.12963,-2.68835,2.13758,-0.280941,
-7.40948,-4.22233,-0.169944,-0.244441,-0.235181,0,
35.343,7.41758,-4.13244,-2.69027,2.13238,-0.270907,
-7.41229,-4.22423,-0.169944,-0.244438,-0.235175,0,
35.3399,7.38339,-4.13515,-2.69124,2.12818,-0.261232,
-7.41509,-4.22614,-0.169944,-0.244435,-0.235169,0,
35.3368,7.34922,-4.13776,-2.69125,2.12497,-0.251903,
-7.4179,-4.22804,-0.169944,-0.244432,-0.235164,0,
35.3335,7.31508,-4.14028,-2.69032,2.12275,-0.242906,
-7.42071,-4.22995,-0.169944,-0.244429,-0.235158,0,
35.3303,7.28097,-4.14271,-2.68847,2.12151,-0.234231,
-7.42351,-4.23185,-0.169944,-0.244426,-0.235152,0,
35.3269,7.24689,-4.14505,-2.6857,2.12124,-0.225865,
-7.42632,-4.23376,-0.169944,-0.244424,-0.235146,0,
35.3234,7.21284,-4.14731,-2.68275,2.1212,-0.217799,
-7.42913,-4.23566,-0.169944,-0.244421,-0.23514,0,
35.3199,7.17883,-4.14949,-2.67963,2.12139,-0.21002,
-7.43193,-4.23756,-0.169944,-0.244418,-0.235134,0,
35.3163,7.14484,-4.15159,-2.67635,2.12179,-0.20252,
-7.43474,-4.23947,-0.169944,-0.244415,-0.235128,0,
35.3125,7.11089,-4.15361,-2.67291,2.1224,-0.195287,
-7.43755,-4.24137,-0.169944,-0.244412,-0.235122,0,
35.3087,7.07698,-4.15557,-2.66931,2.12321,-0.188312,
-7.44035,-4.24328,-0.169944,-0.244409,-0.235116,0,
35.3048,7.0431,-4.15745,-2.66558,2.12421,-0.181587,
-7.44316,-4.24518,-0.169944,-0.244407,-0.23511,0,
35.3008,7.00925,-4.15926,-2.6617,2.12541,-0.175101,
-7.44597,-4.24708,-0.169944,-0.244404,-0.235105,0,
35.2967,6.97543,-4.16102,-2.65768,2.12678,-0.168848,
-7.44877,-4.24899,-0.169944,-0.244401,-0.235099,0,
35.2925,6.94166,-4.1627,-2.65354,2.12832,-0.162818,
-7.45158,-4.25089,-0.169944,-0.244398,-0.235093,0,
35.2882,6.90791,-4.16433,-2.64927,2.13003,-0.157003,
-7.45439,-4.25279,-0.169944,-0.244395,-0.235087,0,
35.2838,6.8742,-4.1659,-2.64489,2.13191,-0.151395,
-7.45719,-4.2547,-0.169944,-0.244393,-0.235081,0,
35.2793,6.84052,-4.16742,-2.64038,2.13394,-0.145988,
-7.46,-4.2566,-0.169944,-0.24439,-0.235075,0,
35.2748,6.80688,-4.16888,-2.63577,2.13612,-0.140775,
-7.4628,-4.25851,-0.169944,-0.244387,-0.235069,0,
35.2701,6.77328,-4.17028,-2.63104,2.13844,-0.135747,
-7.46561,-4.26041,-0.169944,-0.244384,-0.235063,0,
35.2654,6.7397,-4.17164,-2.62622,2.1409,-0.130899,
-7.46842,-4.26231,-0.169944,-0.244381,-0.235057,0,
35.2606,6.70617,-4.17295,-2.62129,2.1435,-0.126224,
-7.47122,-4.26422,-0.169944,-0.244378,-0.235051,0,
35.2556,6.67267,-4.17421,-2.61627,2.14622,-0.121716,
-7.47403,-4.26612,-0.169944,-0.244376,-0.235046,0,
35.2506,6.6392,-4.17543,-2.61116,2.14907,-0.117369,
-7.47684,-4.26802,-0.169944,-0.244373,-0.23504,0,
35.2455,6.60577,-4.1766,-2.60595,2.15204,-0.113177,
-7.47964,-4.26993,-0.169944,-0.24437,-0.235034,0,
35.2403,6.57238,-4.17773,-2.60067,2.15512,-0.109135,
-7.48245,-4.27183,-0.169944,-0.244367,-0.235028,0,
35.235,6.53902,-4.17883,-2.59529,2.15831,-0.105237,
-7.48525,-4.27373,-0.169944,-0.244364,-0.235022,0,
35.2296,6.5057,-4.17988,-2.58984,2.16161,-0.101479,
-7.48806,-4.27564,-0.169944,-0.244361,-0.235016,0,
35.2241,6.47241,-4.18089,-2.58432,2.16501,-0.0978547,
-7.49087,-4.27754,-0.169944,-0.244359,-0.23501,0,
35.2186,6.43916,-4.18187,-2.57871,2.16851,-0.0943599,
-7.49367,-4.27944,-0.169944,-0.244356,-0.235004,0,
35.2129,6.40594,-4.18282,-2.57304,2.17211,-0.0909899,
-7.49648,-4.28134,-0.169944,-0.244353,-0.234998,0,
35.2072,6.37277,-4.18373,-2.5673,2.1758,-0.0877402,
-7.49928,-4.28325,-0.169944,-0.24435,-0.234993,0,
35.2013,6.33962,-4.1846,-2.56149,2.17957,-0.0846066,
-7.50209,-4.28515,-0.169944,-0.244347,-0.234987,0,
35.1954,6.30652,-4.18545,-2.55562,2.18343,-0.081585,
-7.50489,-4.28705,-0.169944,-0.244345,-0.234981,0,
35.1894,6.27345,-4.18626,-2.54968,2.18737,-0.0786712,
-7.5077,-4.28896,-0.169944,-0.244342,-0.234975,0,
35.1833,6.24041,-4.18705,-2.54369,2.19139,-0.0758615,
-7.51051,-4.29086,-0.169944,-0.244339,-0.234969,0,
35.1771,6.20742,-4.18781,-2.53764,2.19548,-0.0731522,
-7.51331,-4.29276,-0.169944,-0.244336,-0.234963,0,
35.1708,6.17446,-4.18854,-2.53153,2.19965,-0.0705396,
-7.51612,-4.29466,-0.169944,-0.244333,-0.234957,0,
35.1644,6.14153,-4.18925,-2.52537,2.20389,-0.0680204,
-7.51892,-4.29657,-0.169944,-0.24433,-0.234951,0,
35.1579,6.10865,-4.18993,-2.51916,2.20819,-0.0655911,
-7.52173,-4.29847,-0.169944,-0.244328,-0.234945,0,
35.1514,6.0758,-4.19058,-2.5129,2.21255,-0.0632485,
-7.52453,-4.30037,-0.169944,-0.244325,-0.234939,0,
35.1447,6.04298,-4.19122,-2.50659,2.21698,-0.0609896,
-7.52734,-4.30227,-0.169944,-0.244322,-0.234934,0,
35.138,6.01021,-4.19183,-2.50023,2.22147,-0.0588114,
-7.53014,-4.30418,-0.169944,-0.244319,-0.234928,0,
35.1311,5.97747,-4.19241,-2.49383,2.22602,-0.056711,
-7.53295,-4.30608,-0.169944,-0.244316,-0.234922,0,
35.1242,5.94477,-4.19298,-2.48739,2.23062,-0.0546856,
-7.53575,-4.30798,-0.169944,-0.244313,-0.234916,0,
35.1172,5.9121,-4.19353,-2.4809,2.23527,-0.0527326,
-7.53856,-4.30988,-0.169944,-0.244311,-0.23491,0,
35.1101,5.87947,-4.19405,-2.47438,2.23997,-0.0508493,
-7.54136,-4.31178,-0.169944,-0.244308,-0.234904,0,
35.1029,5.84688,-4.19456,-2.46781,2.24472,-0.0490332,
-7.54417,-4.31369,-0.169944,-0.244305,-0.234898,0,
35.0956,5.81433,-4.19505,-2.46121,2.24952,-0.047282,
-7.54698,-4.31559,-0.169944,-0.244302,-0.234892,0,
35.0882,5.78181,-4.19553,-2.45457,2.25437,-0.0455934,
-7.54978,-4.31749,-0.169944,-0.244299,-0.234886,0,
35.0807,5.74933,-4.19598,-2.4479,2.25925,-0.0439651,
-7.55259,-4.31939,-0.169944,-0.244297,-0.234881,0,
35.0732,5.71689,-4.19642,-2.4412,2.26418,-0.0423949,
-7.55539,-4.32129,-0.169944,-0.244294,-0.234875,0,
35.0655,5.68448,-4.19685,-2.43446,2.26915,-0.0408808,
-7.5582,-4.32319,-0.169944,-0.244291,-0.234869,0,
35.0578,5.65212,-4.19725,-2.42769,2.27416,-0.0394207,
-7.561,-4.3251,-0.169944,-0.244288,-0.234863,0,
35.05,5.61979,-4.19765,-2.42089,2.2792,-0.0380129,
-7.56381,-4.327,-0.169944,-0.244285,-0.234857,0,
35.042,5.58749,-4.19803,-2.41406,2.28428,-0.0366553,
-7.56661,-4.3289,-0.169944,-0.244282,-0.234851,0,
35.034,5.55524,-4.1984,-2.40721,2.28939,-0.0353461,
-7.56941,-4.3308,-0.169944,-0.24428,-0.234845,0,
35.0259,5.52302,-4.19875,-2.40033,2.29453,-0.0340838,
-7.57222,-4.3327,-0.169944,-0.244277,-0.234839,0,
35.0177,5.49084,-4.19909,-2.39342,2.29971,-0.0328665,
-7.57502,-4.3346,-0.169944,-0.244274,-0.234833,0,
35.0094,5.4587,-4.19942,-2.38648,2.30491,-0.0316927,
-7.57783,-4.33651,-0.169944,-0.244271,-0.234828,0,
35.0011,5.42659,-4.19974,-2.37952,2.31015,-0.0630608,
-7.58063,-4.33841,-0.169944,-0.244268,-0.234822,0,
34.9926,5.39453,-4.20037,-2.37329,2.31463,-0.0933086,
-7.58344,-4.34031,-0.169944,-0.244266,-0.234816,0,
34.9841,5.3625,-4.2013,-2.36776,2.31841,-0.122476,
-7.58624,-4.34221,-0.169944,-0.244263,-0.23481,0,
34.9754,5.3305,-4.20252,-2.36292,2.32149,-0.150602,
-7.58905,-4.34411,-0.169944,-0.24426,-0.234804,0,
34.9667,5.29855,-4.20403,-2.35873,2.32392,-0.177723,
-7.59185,-4.34601,-0.169944,-0.244257,-0.234798,0,
34.9579,5.26663,-4.20581,-2.35517,2.32571,-0.203876,
-7.59466,-4.34791,-0.169944,-0.244254,-0.234792,0,
34.949,5.23476,-4.20785,-2.35223,2.3269,-0.229095,
-7.59746,-4.34981,-0.169944,-0.244251,-0.234786,0,
34.94,5.20292,-4.21014,-2.34988,2.32749,-0.253413,
-7.60027,-4.35171,-0.169944,-0.244249,-0.234781,0,
34.9309,5.17111,-4.21267,-2.34809,2.32752,-0.276862,
-7.60307,-4.35362,-0.169944,-0.244246,-0.234775,0,
34.9217,5.13935,-4.21544,-2.34685,2.32701,-0.299474,
-7.60587,-4.35552,-0.169944,-0.244243,-0.234769,0,
34.9124,5.10763,-4.21843,-2.34614,2.32596,-0.321279,
-7.60868,-4.35742,-0.169944,-0.24424,-0.234763,0,
34.9031,5.07594,-4.22165,-2.34593,2.32441,-0.342305,
-7.61148,-4.35932,-0.169944,-0.244237,-0.234757,0,
34.8936,5.0443,-4.22507,-2.34621,2.32237,-0.36258,
-7.61429,-4.36122,-0.169944,-0.244234,-0.234751,0,
34.8841,5.01269,-4.2287,-2.34694,2.31986,-0.38213,
-7.61709,-4.36312,-0.169944,-0.244232,-0.234745,0,
34.8745,4.98113,-4.23252,-2.34813,2.31688,-0.400983,
-7.6199,-4.36502,-0.169944,-0.244229,-0.234739,0,
34.8648,4.9496,-4.23653,-2.34974,2.31346,-0.419162,
-7.6227,-4.36692,-0.169944,-0.244226,-0.234733,0,
34.855,4.91812,-4.24072,-2.35175,2.30961,-0.436692,
-7.6255,-4.36882,-0.169944,-0.244223,-0.234728,0,
34.8451,4.88667,-4.24509,-2.35416,2.30533,-0.453596,
-7.62831,-4.37072,-0.169944,-0.24422,-0.234722,0,
34.8351,4.85527,-4.24962,-2.35693,2.30066,-0.469896,
-7.63111,-4.37262,-0.169944,-0.244218,-0.234716,0,
34.825,4.82391,-4.25432,-2.36006,2.29559,-0.485614,
-7.63392,-4.37452,-0.169944,-0.244215,-0.23471,0,
34.8149,4.79259,-4.25918,-2.36352,2.29013,-0.500771,
-7.63672,-4.37642,-0.169944,-0.244212,-0.234704,0,
34.8046,4.76131,-4.26418,-2.36731,2.28431,-0.515386,
-7.63952,-4.37832,-0.169944,-0.244209,-0.234698,0,
34.7943,4.73008,-4.26934,-2.3714,2.27812,-0.529479,
-7.64233,-4.38022,-0.169944,-0.244206,-0.234692,0,
34.7839,4.69889,-4.27463,-2.37578,2.27158,-0.543069,
-7.64513,-4.38212,-0.169944,-0.244203,-0.234686,0,
34.7734,4.66774,-4.28006,-2.38043,2.2647,-0.556174,
-7.64793,-4.38402,-0.169944,-0.244201,-0.234681,0,
34.7628,4.63664,-4.28563,-2.38534,2.25748,-0.568811,
-7.65074,-4.38592,-0.169944,-0.244198,-0.234675,0,
34.7521,4.60558,-4.29131,-2.3905,2.24994,-0.580996,
-7.65354,-4.38782,-0.169944,-0.244195,-0.234669,0,
34.7414,4.57457,-4.29712,-2.39589,2.24208,-0.592746,
-7.65635,-4.38972,-0.169944,-0.244192,-0.234663,0,
34.7305,4.5436,-4.30305,-2.40149,2.23392,-0.604077,
-7.65915,-4.39162,-0.169944,-0.244189,-0.234657,0,
34.7196,4.51268,-4.30909,-2.4073,2.22545,-0.615002,
-7.66195,-4.39352,-0.169944,-0.244187,-0.234651,0,
34.7086,4.4818,-4.31524,-2.4133,2.21669,-0.625538,
-7.66476,-4.39542,-0.169944,-0.244184,-0.234645,0,
34.6975,4.45097,-4.3215,-2.41948,2.20764,-0.635697,
-7.66756,-4.39732,-0.169944,-0.244181,-0.234639,0,
34.6863,4.42019,-4.32785,-2.42583,2.19832,-0.645494,
-7.67036,-4.39922,-0.169944,-0.244178,-0.234634,0,
34.675,4.38946,-4.33431,-2.43233,2.18872,-0.654941,
-7.67317,-4.40112,-0.169944,-0.244175,-0.234628,0,
34.6636,4.35877,-4.34086,-2.43897,2.17885,-0.66405,
-7.67597,-4.40302,-0.169944,-0.244172,-0.234622,0,
34.6522,4.32814,-4.3475,-2.44575,2.16873,-0.672834,
-7.67877,-4.40492,-0.169944,-0.24417,-0.234616,0,
34.6406,4.29755,-4.35423,-2.45266,2.15834,-0.681304,
-7.68158,-4.40682,-0.169944,-0.244167,-0.23461,0,
34.629,4.26702,-4.36104,-2.45967,2.14772,-0.689472,
-7.68438,-4.40872,-0.169944,-0.244164,-0.234604,0,
34.6173,4.23653,-4.36794,-2.46679,2.13684,-0.697348,
-7.68718,-4.41062,-0.169944,-0.244161,-0.234598,0,
34.6055,4.2061,-4.37491,-2.474,2.12573,-0.704942,
-7.68999,-4.41252,-0.169944,-0.244158,-0.234592,0,
34.5937,4.17571,-4.38196,-2.48129,2.11439,-0.679766,
-7.69279,-4.41442,-0.169944,-0.244156,-0.234587,0,
34.5817,4.14538,-4.38876,-2.49529,2.09631,-0.655489,
-7.69559,-4.41632,-0.169944,-0.244153,-0.234581,0,
34.5698,4.11506,-4.39531,-2.50865,2.07875,-0.632078,
-7.6984,-4.41821,-0.169944,-0.24415,-0.234575,0,
34.5579,4.08474,-4.40163,-2.52141,2.06169,-0.609504,
-7.7012,-4.42011,-0.169944,-0.244147,-0.234569,0,
34.5459,4.05443,-4.40773,-2.5336,2.04514,-0.587736,
-7.704,-4.42201,-0.169944,-0.244144,-0.234563,0,
34.534,4.02413,-4.4136,-2.54524,2.02907,-0.566745,
-7.70681,-4.42391,-0.169944,-0.244141,-0.234557,0,
34.5221,3.99383,-4.41927,-2.55636,2.01347,-0.546505,
-7.70961,-4.42581,-0.169944,-0.244139,-0.234551,0,
34.5102,3.96354,-4.42474,-2.56698,1.99834,-0.526987,
-7.71241,-4.42771,-0.169944,-0.244136,-0.234545,0,
34.4984,3.93325,-4.43001,-2.57713,1.98365,-0.508166,
-7.71521,-4.42961,-0.169944,-0.244133,-0.23454,0,
34.4865,3.90298,-4.43509,-2.58682,1.9694,-0.490017,
-7.71802,-4.43151,-0.169944,-0.24413,-0.234534,0,
34.4746,3.8727,-4.43999,-2.59609,1.95559,-0.472516,
-7.72082,-4.43341,-0.169944,-0.244127,-0.234528,0,
34.4628,3.84244,-4.44471,-2.60494,1.94218,-0.455641,
-7.72362,-4.4353,-0.169944,-0.244125,-0.234522,0,
34.4509,3.81218,-4.44927,-2.6134,1.92918,-0.439368,
-7.72643,-4.4372,-0.169944,-0.244122,-0.234516,0,
34.4391,3.78193,-4.45366,-2.62149,1.91658,-0.423676,
-7.72923,-4.4391,-0.169944,-0.244119,-0.23451,0,
34.4273,3.75168,-4.4579,-2.62923,1.90435,-0.408545,
-7.73203,-4.441,-0.169944,-0.244116,-0.234504,0,
34.4155,3.72144,-4.46199,-2.63662,1.8925,-0.393954,
-7.73483,-4.4429,-0.169944,-0.244113,-0.234498,0,
34.4037,3.69121,-4.46592,-2.64368,1.88101,-0.379884,
-7.73764,-4.4448,-0.169944,-0.244111,-0.234493,0,
34.3919,3.66098,-4.46972,-2.65044,1.86987,-0.366317,
-7.74044,-4.44669,-0.169944,-0.244108,-0.234487,0,
34.3801,3.63076,-4.47339,-2.6569,1.85906,-0.353234,
-7.74324,-4.44859,-0.169944,-0.244105,-0.234481,0,
34.3683,3.60055,-4.47692,-2.66307,1.84859,-0.340619,
-7.74604,-4.45049,-0.169944,-0.244102,-0.234475,0,
34.3566,3.57034,-4.48033,-2.66898,1.83844,-0.328454,
-7.74885,-4.45239,-0.169944,-0.244099,-0.234469,0,
34.3448,3.54013,-4.48361,-2.67463,1.82859,-0.316723,
-7.75165,-4.45429,-0.169944,-0.244096,-0.234463,0,
34.3331,3.50994,-4.48678,-2.68003,1.81905,-0.305412,
-7.75445,-4.45618,-0.169944,-0.244094,-0.234457,0,
34.3213,3.47975,-4.48983,-2.68519,1.8098,-0.294504,
-7.75725,-4.45808,-0.169944,-0.244091,-0.234452,0,
34.3096,3.44956,-4.49278,-2.69013,1.80082,-0.283986,
-7.76005,-4.45998,-0.169944,-0.244088,-0.234446,0,
34.2979,3.41939,-4.49562,-2.69485,1.79213,-0.273844,
-7.76286,-4.46188,-0.169944,-0.244085,-0.23444,0,
34.2862,3.38921,-4.49835,-2.69936,1.78369,-0.264064,
-7.76566,-4.46378,-0.169944,-0.244082,-0.234434,0,
34.2745,3.35905,-4.501,-2.70368,1.77551,-0.254633,
-7.76846,-4.46567,-0.169944,-0.24408,-0.234428,0,
34.2628,3.32889,-4.50354,-2.70781,1.76758,-0.245539,
-7.77126,-4.46757,-0.169944,-0.244077,-0.234422,0,
34.2511,3.29873,-4.506,-2.71176,1.75989,-0.236769,
